,Unnamed: 0,tweet_text,sentiment,emojis
346,15958,A pergunta q fica é sobrará algum amigo no meu facebook daqui pro final das eleições? É que você vê uns posicionamentos daí vc pensa “ué mas eu nem falo com essa pessoa mesmo vou excluir ) Quem é da família so dou unfollow por enquanto Nao me orgulho. Queria ser ✌🏼,1,"['✌', '🏼']"
347,15961,😍😍 Já estamos a receber a Nova coleção 😍😍 Avisa as tuas amigas D e vai consultando todas as novidades 👉👉 https//t.co/qsjZApcpAP Qualquer dúvida envia mensagem ) e aproveita os Portes Grátis 🚚 e entregas em 24h Portes De envio Grátis em compras superiores a 40€,1,"['😍', '😍', '😍', '😍', '👉', '👉', '🚚']"
348,15992,cristinagraeml P_droMenezes Pq a vergonha? Tio Domício por exemplo era comunista... 😎. E o Silva Jardim aquele sanguinário queria fuzilar a família real... Quero dizer. Sei lá entende? ) https//t.co/xIaUxPU4h8,1,['😎']
349,16013,sssantospoa Bonjour there is your unroll Thread by carvalhocadu não estou afim de falar de eleições mas não quero deixar meu perfil parado então pra cada like neste tweet mandarei […] https//t.co/YYnCzOwqmt Enjoy ) 🤖,1,['🤖']
350,16025,Já são um sucesso D Aproveita os portes de envio Grátis Vê todas as fotos em clica 👉👉 https//t.co/ExXRAQz1nU,1,"['👉', '👉']"
351,16035,😍😍 Já estamos a receber a Nova coleção 😍😍 Avisa as tuas amigas D e vai consultando todas as novidades em 👉👉 https//t.co/qsjZAoUOcf Qualquer dúvida envia mensagem ) e aproveita os Portes Grátis 🚚 e entregas em 24h Portes De envio Grátis em compras superiores a 40€,1,"['😍', '😍', '😍', '😍', '👉', '👉', '🚚']"
352,16039,JoelsuperJ7 BergDorgado Acho que deu já né? D respeito é bom e todo mundo gosta por favor vamos manter o assunto dentro do universo de animes ♥,1,['♥']
353,16048,😍😍 Já estamos a receber a Nova coleção 😍😍 Avisa as tuas amigas D e vai consultando todas as novidades em 👉👉 https//t.co/qsjZApcpAP Qualquer dúvida envia mensagem ) e aproveita os Portes Grátis 🚚 e entregas em 24h Portes De envio Grátis em compras superiores a 40€,1,"['😍', '😍', '😍', '😍', '👉', '👉', '🚚']"
354,16070,Últimos dias de saldos D encomenda já por mensagem privada ou em https//t.co/ib0iyRmD6J Portes Grátis 🚚 não deixes escapar 😘😘 Portes De envio Grátis em compras superiores a 40€,1,"['🚚', '😘', '😘']"
355,16112,helenamarques1 Certo parabéns ao Haddad 👏🏼 sem divergência se você acha melhor ótimo vida que segue vocês com seus ideais de poder e nós com ideais de país! ),1,"['👏', '🏼']"
356,16145,laismarquesoli também to ( a esquerda tinha que se unir e apoiar o Ciro (minha opinião) mas ta cada vez mais desunida 💔 apesar dos pesares não vou perder as esperanças e vou fazer campanha nem que seja por twitter memo. porque é isso que os fascistas querem que a gente fique desunido.,0,['💔']
357,16546,lice_roronoa vasngogh não quero nem imaginar ( vota ciro que tá com projeto pra ajudar os animais de rua 💕 com uma pessoa espalhando propostas com tanto amor envolvido não sei como alguém opta pelo ódio,0,['💕']
358,16550,jairbolsonaro cirogomes Haddad_Fernando MarinaSilva governodobrasil DaniloGentili TerraNoticiasBR OGloboPolitica g1politica EstadaoPolitica UOLPolitica VOTE E COMPARTILHEM 👇👇👇  https//t.co/tzfMe3TX2b Resultados privados rápido e seguro sem uso de terceiros ) https//t.co/6L8R1IMJG4,1,"['👇', '👇', '👇']"
359,16555,Ontem rolou HaddadELulaNoJN e já tem podcast na Podosfera analisando como foi. Sim aqui o MIDCast! ) Participaram desse episódio erro500 e edgardesouza Taca-lhe play aí 👇 https//t.co/wDPDDtgcxT,1,['👇']
360,16573,fernandapsol usuario_pesado jufrtdo abbotche Tomara que chegue mesmo vou torcer por ti ) meu voto continua na Maria do Rosário mas espero que tu se some a ela e tenhamos dessa vez duas mulheres representando o RS no Congresso! Ia ser ótimo tenho ctz q todos nesse tweet achamos isso! 😉,1,['😉']
361,16582,Nenhuma stora de pt será como a nossa queria Patrícia Lau ( ❤️,0,['❤']
362,16615,Olá. Eu sou Yabuki Nako do IZ*ONE. Estou muito feliz de poder debutar na Coréia. Eu sempre quis dizer para aqueles que me apoiaram😊💕 Eu vou trabalhar mais como integrante do IZ*ONE. Por favor cuide de mim😀 trans ko/pt me ) https//t.co/e11j6gygxr,1,"['😊', '💕', '😀']"
363,16679,Olá. Eu sou a Wonyoung do IZ*ONE. Por causa de vocês eu sou capaz de fazer meu debut eu estou tão grata feliz agitada e eu vou trabalhar duro para mostrar o meu lado atualizado! Eu serei a wonyoung que te recompensará. Obrigado😊💕 IZONE trans ko/pt me ) https//t.co/KE6vKqGJFY,1,"['😊', '💕']"
364,16685,- Minha reação quando Meus amigos começa a brigar por política .... 😐😐😐 OBS  ( Nem vota 😐 ) Repostando ✌😎 — se sentindo em paz,0,"['😐', '😐', '😐', '😐', '✌', '😎']"
365,16711,Olá. Eu sou a Hyewon do IZ*ONE. Mesmo que eu ainda tenha que aprender muito eu sou muito grata por poder debutar com tanto amor e apoio eu serei a hyewon que trabalhará bastante no futuro! Obrigado!😀 Uma carta da Hyewon chegou IZONE  trans ko/pt me ) https//t.co/n2DQtdcrtX,1,['😀']
366,16737,Army_pt_bts Pelo menos temos algumas shippers sensatas por estes lados. 💕 É que meu para mim podia estar todos namorando entre si ou nem sequer a namorar o que importa é a felicidade deles e é muito triste de se ver ARMY que desmerece outra ARMY porcausa de ship (,0,['💕']
367,16771,Olá. Eu sou a Eunbi de IZ*ONE. Eu pude estar aqui por causa de vocês. Eu vou devolver seu apoio sendo a eunbi que fará o melhor😀 Eu sinto muito a sua falta. Obrigado😀💕 trans ko/pt me ) https//t.co/aLsGfqpVCR,1,"['😀', '😀', '💕']"
368,16776,coleguinha de sala disse que vai me processar pq estavámos discutindo e segundo ele a política armamentista tá na bíblia ((((( com medo deste jovem de 17 anos na cara que acha que eh o dono da verdade!!!! ajuda!!!!! 😭😭😭😭😭😭😭😭😭😭,0,"['😭', '😭', '😭', '😭', '😭', '😭', '😭', '😭', '😭', '😭']"
369,16778,DaniloGentili 😮 acho q perdi uma briga política. Quero o resumo ),1,['😮']
370,16801,🌞 Preparamos Bônus relaxantes para todos os finais de semana! ) Bora viajar agora? ✈ ✈ https//t.co/36Jl7fo2Ul https//t.co/MgINXfVgsl,1,"['🌞', '✈', '✈']"
371,16802,Olá. Eu sou a Yena do IZ*ONE. Muito obrigado aos fãs pelo seu apoio por tornar possível o meu sonho de debutar! No futuro vou trabalhar duro para sempre mostrar a vocês meus melhores lados. Obrigado! 😃😄 IZONE trans ko/pt me ) https//t.co/Av9vgyC9ja,1,"['😃', '😄']"
372,16833,Olá. Eu sou a Yujin do IZ*ONE. Por causa do amor e apoio de todos hoje tive um bom dia. O tempo está frio nos dias de hoje por favor cuidado com a gripe😀 Eu estou ansiosa para ver vocês 💕 IZONE trans ko/pt me ) https//t.co/G964KI3317,1,"['😀', '💕']"
373,16865,Olá. Eu sou a Miyawaki Sakura do IZ*ONE. Agora eu sou capaz de fazer meu debut na Coréia por causa de vocês😃 Vou me esforçar para recompensar suas expectativas e mostrar um desempenho legal. Por favor fiquem ansiosos por isso😊 IZONE trans ko/pt me ) https//t.co/eOHg5ny9wz,1,"['😃', '😊']"
374,16926,Já são um sucesso D que cor preferes? Vê todas as fotos clica em 👉👉 https//t.co/Fyopd7huUg,1,"['👉', '👉']"
375,16953,FelipeBettecher RobsonCIRO12 alphus999 pablovillaca Amigo se todos nós votarmos no 2º turno no candidato (QUALQUER UM) X 💩 a gente ganha. E trabalhar com os indecisos claro. Só não pode diminuir o candidato do amiguinho e blefar dizendo que irá abster entende? Nem PT nem PDT (nem mesmo PSDB) pode promover isso ),1,['💩']
376,17148,DanielWill83 grauhase PrestesRosa folha Eu não digo quem eu acredito ser o melhor entre os piores possíveis 😨 ADDAD E Bolsonaro no 2 é pra mim o pior cenario mas respeito muito a opinião de toldos e por isso queria uma conversa democrata com respeitinho!!),1,['😨']
377,17215,iedamarcondes MarinaSilva Quem leu mentalmente os twittes com a voz da Marina? ☝🏼😶 Parabéns pela iniciativa! -),1,"['☝', '🏼', '😶']"
378,17224,EduPrimitivo jairbolsonaro Tarik_mohad milenereis 🔴 EduPrimitivo Meu medo é na MAIOR FRAUDE... (deputados e senadores) caso eles consiga emplacar a narrativa de 30% do jair isso implica que 70% da Câmara/senado será contra o jairbolsonaro - caso ganhe em 1° turno garantimos mais de 50% de deputados a favor D 🇧🇷,1,['🔴']
379,17344,maicongambino xaavi3r eduardoBR26 nogzz22 vavassori_m DaniloGentili mariadorosario ManuelaDavila Boa Môquiridu! Que prazer! Hahaha ) 🦁,1,['🦁']
380,17381,polyana_gglima salgadoluzia jairbolsonaro Sou de Alagoas e parciparei ) É BolsonaroPresidente17 😎👉👉,1,"['😎', '👉', '👉']"
381,17382,jairbolsonaro FlordeTarrus Estamos com muitas saudades Capitão. 😪 Esse ato criminoso não irá separar o Sr de nós Brasileiros. ❤️🌹 Força. Queremos te ver sorrindo ),1,"['😪', '❤', '🌹']"
382,17605,NOSSO capitão voltando à ATIVA! Aos poucos e sempre! Sem sonda naso gástrica caminhando bem... ) que ALEGRIA CAPITÃO BOLSONARO! 🙇‍♂️ Firme e Forte hoje é sempre! https//t.co/hSKTySafZ6,1,"['🙇', '♂']"
383,17639,segundo sofro só de pensar em te perder Marina ( em tudo de bom pra você a Leandro quem lembra ? enes gomes e suzana 😭💔,0,"['😭', '💔']"
384,17670,por que você me abandonou?? ( — se for marina eu vou dar uma voadora mas se n for??????? quem é e vamos conversar 💞 https//t.co/Ue9y35juLm,0,['💞']
385,17737,mmglio Não acredito Marina.😱 Vamos resolver isso agora mesmo! Vem conversar comigo na DM e me envie o nome completo do titular CPF e número da linha com DDD. Vou tentar te ajudar por lá ok? Te aguardo. ) https//t.co/5yUsfK64x1,1,['😱']
386,17739,🎍 Boulos 🎍 -Encontrada bem saudavel porem assustada -Achavamos que era macho mas nao eh ai acostumamos com o nome entao ficou A Boulos -Era bem dócil e carente quando acostumou com a gente mas desde a primeira feira que ela ficou antissocial e desconfiada n sabemos pq ( https//t.co/uj5yFzUQs9,0,"['🎍', '🎍']"
387,17819,djstargazerd5 ahhahahha isso aí só falando com São Pedro ou voltando no tempo e evitando real o desmatamento na Amazonia ( Boulos também é ótimo ♥️,0,['♥']
388,17828,Novo pin em ✈ América do Sul | Desbravando Madrid ✈ Como é o dia a dia dos cariocas e técnicas comumente usadas pra sobreviver no Rio de Janeiro curtindo a cidade maravilhosa com segurança ) Na foto O pão de açúcar visto da praia da Marina da… https//t.co/BgxV8zAyoI https//t.co/eyLiBhgbga,1,"['✈', '✈']"
389,17858,Oi gente Eu sou a Ana Marina e estou recomeçando pq perdi meu antigo FC ( Espero que gostem de mim ❤❤ FC dedicado a diinhaa28 e doismarmotas,0,"['❤', '❤']"
390,17923,pqparrow felizmente 12 ✅ mas com cu não mão pro segundo turno se for o haddad (,0,['✅']
391,17951,vou votar no professor e na comunista D HaddadÉLula ManuNoJaburu 🇧🇷✊♥ https//t.co/dkG6DUmqnW,1,"['✊', '♥']"
392,17955,1323d AndreiL_s Obrigada!🙏 Foi criada numa casa misturada de asas políticas sem ódio com amor. Me formei num universidade em Califórnia de esquerda &amp fiz meu doutorado numa escola de direito conservador em Texas. Tenho amigos brasileiros de TODOS os lados. To feliz sendo vira lata política ),1,['🙏']
393,18009,quando souber quem indicar responde aqui ❤️ — me disseram que a miriam gonçalves candidata ao senado pelo PT é ótima ) https//t.co/1FKvQFCjPf,1,['❤']
394,18022,pecutrim Lamentamos! ( Agende os horários para que não lhe prejudique https//t.co/Cv7TfQz9cN. 🙂,0,['🙂']
395,18049,deuaam Preferindo mulheres. Então Zenaide e Telma Gurgel ) A primeira pela postura no mandato na Câmara (apesar de ser irmã de João Maia 🙄). A segunda do PSOL pela trajetória de militância por ser professora assistente social. Gente GaribaldiNão peloamordetodasasdeusas.,1,['🙄']
396,18099,joaomortari hahaha torcendo mtu pro Valente ganhar junto com a Samia. Eleição passada votei nele )) governador ñ adianta mtu né vai se dória x skaf no 2º turno e o frança q tá em 3º é coligação do Dória q é a msm coisa q o skaf 😱😱😱 ahh mano não quero arrisca com o Haddad mtu apertado,1,"['😱', '😱', '😱']"
397,18175,Low__easy Aqui na Itália louise  saiu uma reportagem que diz que nestas eleições no brasil serão as mulheres com seus votos a decidir o futuro da nação. Achei incrível que aqui estamos conscientes disso. Espero que no Brasil também ) obrigado pelas suas postagens  sou teu fã 🤗,1,['🤗']
398,18203,Quem me conhece sabe que não gosto de ficar falando sobre Política aqui no meu Perfil. Não quero saber quem vai ganhar ou quem vai perder. A única coisa que eu quero é pagar R$1.00 no Litro da Gasolina 😘 E mais algumas outras coisas ai D kk,1,['😘']
399,18232,Casal Mendes Blue. Não sendo um topo dos topos bebe-se bem ) À vossa! 😙 https//t.co/PmmQL7WK0U https//t.co/09J5zk8Ria,1,['😙']
400,18356,🎶 se eu fosse um peixinho e soubesse nadar eu afogava o Bolsonaro no fundo do mar ) 🎶,1,"['🎶', '🎶']"
401,18367,Sandman998 Eu acho a Ana Estela Haddad maravilhosa! ) 💕,1,['💕']
402,18472,JornalDaGlobo E eu achava que Presidente era para governar administrar e ser gestor...... Então quer dizer que presidente não pode xingar? se exaltar? o.0 então melhor pega um ROBÔ para ser presidente do brasil concordo com o CIro P nessas ai 🤔🤔😂,1,"['🤔', '🤔', '😂']"
403,18643,brokenhomebaby neigwbourhood Não é fake pessoas ) Estou no grupo de mulheres a favor do Bolsonaro no Facebook e vi a moça que postou a foto da noiva dela lá. ❤,1,['❤']
404,18658,jrafaelpg mas é porque eu sou sua crush ou é só um apelido? ( ♥,0,['♥']
405,18739,felipe47b elderrds edsonloch arqmanuela pridrisk MomentsBrasil Cada seu canditado só fala bem 😂 inventa números que não existem e só engana trouxa. Quer limpar o nome dos inadimplentes repassando a dívida de 63 milhões de pessoas pra o governo (nós) pagarmos pra injetar mais acesso a crédito na economia fazendo dívida de novo ótimo! ),1,['😂']
406,18742,CarusoRR É que nós somos gringos né ( mas ó crunchy = crocante / roll = rolinho rolinho crocante! Não esquece mais ♥,0,['♥']
407,18758,MarinaLima NovasFamílias FelizAniversário ) ) ) 🎧🎧🎧 🎙️🎙️🎙️🎶🎶🎶 🏳️‍🌈🏳️‍🌈🏳️‍🌈🏳️‍🌈🏳️‍🌈🏳️‍🌈🏳️‍🌈🏳️‍🌈🏳️‍🌈🏳️‍🌈🏳️‍🌈🏳️‍🌈 https//t.co/Y1Al1olotJ — ouvindo Marina Lima,1,"['🎧', '🎧', '🎧', '🎙', '🎙', '🎙', '🎶', '🎶', '🎶', '🏳', '🌈', '🏳', '🌈', '🏳', '🌈', '🏳', '🌈', '🏳', '🌈', '🏳', '🌈', '🏳', '🌈', '🏳', '🌈', '🏳', '🌈', '🏳', '🌈', '🏳', '🌈', '🏳', '🌈']"
408,18780,Aldeia do Pai Natal ) Antecipe o seu Natal e garanta já o seu lugar! 🎄 ❤️ ☃️ AldeiadoPaiNatal Lapónia Rovaniemi Nordictur ViagemàVista ) INFO https//t.co/YwRoxJ9bAe https//t.co/AMYMfGEgaL,1,"['🎄', '❤', '☃']"
409,18826,viniciuscvsmg Aqui e só respeito ) jáfalei queremos o melhor é debater e a única coisa que podemos fazer até as eleições. Estamos fazendo nossa parte 🤞🏻,1,"['🤞', '🏻']"
410,18839,😍😍 Nova coleção Ginova 😍😍 Avisa as tuas amigas D e vai consultando todas as novidades em 👉👉 https//t.co/qsjZApcpAP Qualquer dúvida envia mensagem ) e aproveita os Portes Grátis 🚚 e entregas em 24h Portes De envio Grátis em compras superiores a 40€,1,"['😍', '😍', '😍', '😍', '👉', '👉', '🚚']"
411,18934,oPortoNoCoracao Foda-se. Não é que o link do e-mail ainda está ativo!? 😀 Ó Rui Pinto anda cá ver esta porta. ) https//t.co/DLIn6Pg6AM,1,['😀']
412,18976,pessoa comentando e reagindo a todos os posts de EleNao com ❤️ mas fala que em um segundo turno com bolso e haddad vota branco/nulo )))))))))))))))))))))),1,['❤']
413,19041,karolseibertt Eu não vou votar no Bolsonaro mas tem muita coisa q inventam sobre o cara ) ver os dois lado smp é bom ver só reportagem ou publicação de qm odeia o cara claro tu vai ver só coisa ruim 🤣,1,['🤣']
414,19079,Me!! Mas que tal o PSB P 👊 Segundo o presidente do PSB a ideia do partido é de que a expulsão sirva como alerta a outros filiados... https//t.co/CWvvZrwPUk,1,['👊']
415,19081,roseleengrace miriammadoenho newsundayy Então generalize todos os eleitor do Bolsonaro ✌️ escreve o que quer  acaba lendo o que não quer ) EleSim jb17,1,['✌']
416,19119,nariccio Caramba miga até chorei agora ( a gente fica até “dando murro em ponta de faca pq a gente ama né. Mas pqp como dói. E vai corroendo a gente por dentro 😔,0,['😔']
417,19122,Tmj Bolsonaro e Bonner ! 🤣🤣 a zoeira não tem limites ! É pra isso que eu pago internet -) https//t.co/RdPkGeWqhh,1,"['🤣', '🤣']"
418,19141,nariccio Pois é eu só tenho medo de desmoronar de uma vez e eu me ergui recentemente to frágil ainda. Se eu cair talvez não tenha volta. Só espero que isso passe ( obrigada miga ❤️,0,['❤']
419,19171,Tongoiaaaa JenioQuadros Dá!! Mas não ganha voto...😂 Continuando no sonho de Ciro Presidente viu o Roda Viva dos economistas? Achei Mauro Benevides mto bom! ),1,['😂']
